title,rent_per_period,rent_period,region,property_size_sqm,bedrooms,bathrooms,furnishing,listing_by,user_id,is_owner,can_view_contacts,status,property_url,description,property_address,estate_name,condition,toilets,ranter_or_agent_name,time_on_jiji,property_details
"2bdrm House in Gated Community, Karen for rent",40000,per month,"Nairobi, Karen",25,2,2,Unfurnished,Agent,1435518,False,True,active,/karen/houses-apartments-for-rent/2bdrm-house-in-gated-community-karen-for-rent-59z0snNWti1no5PCerCzmHa5.html,,"Nairobi, Karen, 21/05",Gated Community,Fairly Used,2,Mo,6 y 1 m on Jiji,"Executive one bedroom to let in Karen on Dagoretti road.Set in a leafy well treed compound that’s serene and quiet.Rent is inclusive of water,electricity,WiFi and garbage collection.Call Steven Peoples"
1bdrm Apartment in Kiambu for rent,22000,per month,"Kiambu, Kiambu / Kiambu ",200,1,1,Unfurnished,Agent,2047143,False,True,active,/kiambu-kiambu/houses-apartments-for-rent/1bdrm-apartment-in-kiambu-for-rent-8DjPuVZ9VaPZpZYbx7LZFGcq.html,,"Kiambu, Kiambu / Kiambu , 21/05",Kiambu,Newly-Built,1,Josphat Nyaga,5 y 9 m on Jiji,"Modern 1-Bedroom Apartment for Rent – Ksh 26,000 | Kiambu
Step into modern living with this brand-new, stylish 1-bedroom apartment located in the heart of Kiambu.
Rent: Ksh 26,000/month
Availability: Ready to move in!
Features include:
Spacious and well-lit bedroom
Open-plan living and kitchen area
Fully tiled modern bathroom
Smart meter for water and electricity – monitor and control usage in real-time
High-speed internet ready
Ample parking space
Secure and quiet environment
 Ideal for young professionals or couples looking for convenience, style, and smart living.
Call/WhatsApp [Your Number] to schedule a viewing today.
Hurry – units like this go fast!"
"1bdrm Apartment in Belas Apartments, Kalimoni for rent",12500,per month,"Juja, Kalimoni",80,1,1,Semi-Furnished,Owner,5668736,False,True,active,/kalimoni/houses-apartments-for-rent/1bdrm-apartment-in-belas-apartments-kalimoni-for-rent-tL6tDrreusXtjwywV4HMxBqc.html,,"Kiambu, Juja, Kalimoni, 21/05",Belas Apartments,Newly-Built,1,Belas Apartments,1 y 2 m on Jiji,"Modern Studios & 1-Bedroom, 2-Bedroom Apartments:

Experience an exceptional blend of style and comfort at Belas Apartments. 

* Reliable Water Supply: Never worry about interruptions with our ample underground water storage
* Easy Maintenance: Durable tiled floors keep your space looking elegant and are easy to clean.
* Ample Storage: Built-in cabinets and wardrobes maximize your living space.
* Stay Connected: DSTV ready units allow you to plug and play for entertainment.
* High-Speed Internet: Stay connected with high-speed internet access. 
* Enhanced Security: Feel secure with our 24/7 CCTV monitoring system
* Terrazzo Staircases: Step into a fresh and inviting atmosphere every day with our impeccably maintained staircases"
"3bdrm Maisonette in 4 Winds Court, Mlolongo for rent",40000,per month,"Machakos, Mlolongo",193,3,3,Unfurnished,Owner,4985544,False,True,active,/mlolongo/houses-apartments-for-rent/3bdrm-maisonette-in-4-winds-court-mlolongo-for-rent-aQfLeaV1nw92iV9x0fymGIQN.html,,"Machakos, Mlolongo, 21/05",4 winds court,Newly-Built,3,Titus Kaitho,2 y 3 m on Jiji,"A 3 bedroom house located at Sabaki 4 winds court. The house is located within gated community with 24 hour security system. Location - Mombasa Road. The house has spacious kitchen, living space plus dining area. Ample parking space for 4 cars. The house has ample supply of borehole water. Water supply is assured. You can access the house through the Nairobi expressway entrance at Mlolongo town. A tarmac road construction to the property is on going. Major schools in the location include White star group of schools, St Bhakita school, Mt Olive school among others. Other facilities near the house include Signature Mall, Equity Afia,Sanel Hospital, Lifecare multi specialty Hospital among others. A perimeter wall & a gate. Safaricom WIFI infrastructure is available + connectable"
"2bdrm Apartment in Leo Residence, Muthangari for rent",65000,per month,"Lavington, Muthangari",1000,2,2,Unfurnished,,6061251,False,True,active,/muthangari/houses-apartments-for-rent/2bdrm-apartment-in-leo-residence-muthangari-for-rent-7WAKM5DHqUYvb3fzgwoQ1N4O.html,,"Nairobi, Lavington, Muthangari, 22/05",Leo Residence,Newly-Built,,Smart Castles,7 m on Jiji,"Renting Now 
One and two bedrooms 
65K-90K"
"2bdrm Apartment in Utawala,, Junction/Benedicta for rent",20000,per month,"Utawala, Junction/Benedicta",75,2,1,Unfurnished,,4451266,False,True,active,/junction-benedicta/houses-apartments-for-rent/2bdrm-apartment-in-utawala-junction-benedicta-for-rent-byymRjad747Dtw5LZiHZHP3k.html,,"Nairobi, Utawala, Junction/Benedicta, 22/05","Utawala,",Newly-Built,1,Fred Kajame,2 y 11 m on Jiji,"Newly built 2 bedroom houses in home compound, very spacious"
"3bdrm Bungalow in Al-Jazeera, Shimo La Tewa for rent",25000,per month,"Kilifi South, Shimo La Tewa",10,3,2,Unfurnished,Agent,692684,False,True,active,/shimo-la-tewa/houses-apartments-for-rent/3bdrm-bungalow-in-al-jazeera-shimo-la-tewa-for-rent-xid0mXXxAk5ZcIvFQLJPpl6t.html,,"Kilifi, Kilifi South, Shimo La Tewa, 22/05",Al-Jazeera,Fairly Used,2,Smartlink Solutions,6 y 1 m on Jiji,"This is a three bedroom house located in a quiet place away from road noice.
It is attached with other houses but it has its own small compound which can offer a parking for one car."
"3bdrm Apartment in Kitusuru, Kitisuru for rent",120000,per month,"Nairobi, Kitisuru",100,3,2,Unfurnished,,3988655,False,True,active,/kitisuru/houses-apartments-for-rent/3bdrm-apartment-in-kitusuru-kitisuru-for-rent-ph1I8dOMKk3IrfyKVChsXibi.html,,"Nairobi, Kitisuru, 15/05",Kitusuru,Newly-Built,2,Eugene Wachira,3 y 5 m on Jiji,"Luxury 3 bedroom to let!! Kitisuru (Amani Gardens)
Expansive, well lit rooms.
Master ensuite.
 Lush gardens.
5 min from International School of Kenya and School of the Nations.
Club house and swimming pool available.
Rent: 120,000/= per month,all inclusive.
For inquiries please contact"
"Furnished 1bdrm Apartment in The Curve By The, Mombasa Road for rent",160000,per month,"Nairobi, Mombasa Road",450,1,1,Furnished,Agent,6285235,False,True,active,/mombasa-road/houses-apartments-for-rent/furnished-1bdrm-apartment-in-the-curve-by-the-mombasa-road-for-rent-l5RlLKbmhWDCPfb5NOt7Eny9.html,,"Nairobi, Mombasa Road, 16/05",The Curve by the Park,Newly-Built,1,Kimb The Realtor,3 m on Jiji,We rent for both short and term
1bdrm Apartment in Madaraka for rent,30000,per month,"Nairobi West, Madaraka",600,1,1,Unfurnished,Agent,1324341,False,True,active,/madaraka/houses-apartments-for-rent/1bdrm-apartment-in-madaraka-for-rent-wZaRdxInTuc6BjhmrVSaGOEP.html,,"Nairobi, Nairobi West, Madaraka, 16/05",,Fairly Used,1,Issa,6 y 1 m on Jiji,"HUGE PRICE DROP! UNFURNISHED 1 Bedroom For Rent: 30,000
This Beautiful 1 Bedroom Apartment is available for rent in Nairobi West. It's a stone throws away from Nairobi West Hospital, 5 mins drive to the CBD, close to Malls and supermarkets Has the following features and amenities:
- Spacious Livingroom come dining area
- Wooden floors 
- Kitchen comes with fitted cabinets
- Tilled bathroom
- Master bedroom comes with spacious wardrobe
Extra Amenities:
- Parking
- 24hrs Security
For Rent: 30,000"
2bdrm Apartment in Langata Park 1 for rent,27000,per month,"Langata, Royal Park Estate",40,2,2,Unfurnished,Agent,3258575,False,True,active,/royal-park-estate/houses-apartments-for-rent/2bdrm-apartment-in-langata-park-1-for-rent-2P1g1IrlGxoEJgSfBKGc5aT5.html,,"Nairobi, Langata, Royal Park Estate, 16/05",Langata park 1,Fairly Used,2,Cecilia Chege,4 y 3 m on Jiji,"Exclusive 2 bedroom apartment 
In built wardrobes
Secure with parking space
Few in compound"
2bdrm Apartment in Parklands/Highridge for rent,160000,per month,"Nairobi, Parklands/Highridge",200,2,3,Unfurnished,Owner,3153333,False,True,active,/parklands-highridge/houses-apartments-for-rent/2bdrm-apartment-in-parklands-highridge-for-rent-7opFdLxvcA5GzKsoHXEgqKdC.html,,"Nairobi, Parklands/Highridge, 17/05",,Fairly Used,3,Muiruri Dennis,4 y 5 m on Jiji,"Spacious 2-Bedroom Apartment with DSQ in the Heart of Westlands/Parklands – 2200 Sq. Ft. This expansive 2-bedroom apartment offers 2,200 sq. ft. of elegant living space (excluding a rare, private balcony – one of the few available for 2-bedroom units in this complex). Both bedrooms are en-suite, complemented by an additional guest bathroom. The unit also includes a DSQ (domestic staff quarters) and a generously sized laundry area, perfect for comfortable urban living. Located in a prime area between Westlands and Parklands, the apartment offers excellent amenities: 24-hour security Kids' play area Fully equipped gym Heated swimming pool Borehole water supply Full backup generator Asking Price: KES 160,000 This is a rare find in a highly sought-after location."
"Furnished 1bdrm Apartment in Tsavo, Runda for rent",65000,per month,"Nairobi, Runda",10,1,1,Furnished,Owner,2202042,False,True,active,/karura/houses-apartments-for-rent/furnished-1bdrm-apartment-in-tsavo-runda-for-rent-g1IReF4fw51TTgxB6UjInHUH.html,,"Nairobi, Runda, 17/05",Tsavo,Newly-Built,1,Zayne Suites,5 y 6 m on Jiji,"Free WiFi 
Swimming Pool
Elevators 
Power generator 
Laundry mart
Mini mart
Restaurants 
Common areas
Modern security
Ample private parking
Chef upon reques
Showmax & Netflix"
"Furnished 1bdrm Apartment in Ap Training Camp, Utawala for rent",2000,per month,"Nairobi, Utawala",50,1,1,Furnished,Owner,3694088,False,True,active,/utawala/houses-apartments-for-rent/furnished-1bdrm-apartment-in-ap-training-camp-utawala-for-rent-qicpj3MIxkhRtkEMRSTt6qNC.html,,"Nairobi, Utawala, 18/05",AP training Camp,Newly-Built,1,Tashma Apartments,3 y 10 m on Jiji,"Well maintained units with 24hr CCTV Coverage and shift guards. We’re located along the Eastern bypass with close proximity to shopping malls, eateries, JKIA and 30mins to the CBD."
2bdrm Apartment in Mvita Railways for rent,23000,per month,"Mvita, Mvita Railways",160,2,1,Unfurnished,,4540328,False,True,active,/mvita-railways/houses-apartments-for-rent/2bdrm-apartment-in-mvita-railways-for-rent-CwbLnLRpnjzjwB27X4ZOblmz.html,,"Mombasa, Mvita, Mvita Railways, 18/05",,Fairly Used,1,Cornish Homes Limited,2 y 10 m on Jiji,"2 Bedroom Apartment Near Quba Primary School, a Residential apartment in a quiet area"
"3bdrm Apartment in Lily Apartments, Ganjoni for rent",60000,per month,"Mombasa, Ganjoni",180,3,4,Unfurnished,,4540328,False,True,active,/ganjoni/houses-apartments-for-rent/3bdrm-apartment-in-lily-apartments-ganjoni-for-rent-nna4q7IDAYf2Y6uUImhneMPr.html,,"Mombasa, Ganjoni, 18/05",Lily Apartments,Fairly Used,4,Cornish Homes Limited,2 y 10 m on Jiji,"Spacious 3 Bedroom Apartment With SQ, With 2 Lifts a Parking Area and Great Service"
"1bdrm Apartment in Kindaruma Apartments, Kilimani for rent",65000,per month,"Nairobi, Kilimani",70,1,7,Semi-Furnished,Owner,2296229,False,True,active,/kilimani/houses-apartments-for-rent/1bdrm-apartment-in-kindaruma-apartments-kilimani-for-rent-AYmczNi5QhRlw367RB7HYnAU.html,,"Nairobi, Kilimani, 18/05",Kindaruma apartments,Newly-Built,1,Caal Real Estate,5 y 4 m on Jiji,"Rent out this semi furnished one bedroom with a study in the heart of Kilimani! The Study is spacious enough and can be converted to a bedroom space. 
Has the following extra amenities :Gym, borehole, kids' play area, CCTV, armed security guards, elevator access control system, and full backup generator."
"Furnished 2bdrm Apartment in Trm Drive, Roysambu for rent",140000,per month,"Nairobi, Roysambu",456,2,2,Furnished,Owner,6237889,False,True,active,/roysambu/houses-apartments-for-rent/furnished-2bdrm-apartment-in-trm-drive-roysambu-for-rent-8QoQOFtXpti11xgY13oEPbnI.html,,"Nairobi, Roysambu, 19/05",TRM Drive,Newly-Built,2,Pamela Wekesa,3 m on Jiji,"Royal Suburbs by Tsavo is located in Nairobi.Its a convenient place to access anywhere in Nairobi.There is a restaurant,free parking,pool table,Supermarket and good wifi.The property is near TRM mall"
3bdrm Bungalow in Ruiru Kimbo Matangi for rent,50000,per month,"Ruiru, Kimbo",160,3,3,Unfurnished,Owner,2757692,False,True,active,/kimbo/houses-apartments-for-rent/3bdrm-bungalow-in-ruiru-kimbo-matangi-for-rent-8wRaq6wvLHBHvQpxfcPaTYhx.html,,"Kiambu, Ruiru, Kimbo, 20/05",Ruiru Kimbo matangi,Newly-Built,4,Peter Wilson,4 y 10 m on Jiji,"3 Bedroom Flat Roof Bungalow all ensuite with a Ensuite DSQ.
Own compaund with 3 car parking and in a gated community estate."
Furnished 1bdrm Apartment in Kileleshwa for rent,150000,per month,"Nairobi, Kileleshwa",500,1,1,Furnished,Agent,6285235,False,True,active,/kileleshwa/houses-apartments-for-rent/furnished-1bdrm-apartment-in-kileleshwa-for-rent-x4klndDcQL8vndBxJo0aAZFV.html,,"Nairobi, Kileleshwa, 20/05",Kileleshwa,Fairly Used,2,Kimb The Realtor,3 m on Jiji,"Fully furnished apartments with ultra modern home appliances, we also have fully equipped gym in the building and security cameras all round our perimeter"
2bdrm Apartment in Tudor for rent,32000,per month,"Mombasa, Tudor",500,2,2,Unfurnished,Agent,6322755,False,True,active,/tudor/houses-apartments-for-rent/2bdrm-apartment-in-tudor-for-rent-5HAnzbYZhiIwZkoxBsxPWpFH.html,,"Mombasa, Tudor, 20/05",,Fairly Used,2,Zuru Homes,2 m on Jiji,"TO LET 
= 
Tudor Mombasa, 2 bedroom apartment Inside parking available
Ksh. 32,000- per month"
1bdrm Apartment in Mtambo for rent,20000,per month,"Bamburi, Mtambo",300,1,1,Unfurnished,Owner,6255095,False,True,active,/bamburi-mtambo/houses-apartments-for-rent/1bdrm-apartment-in-mtambo-for-rent-3YGCQFPwfDg3KjWj72qAEhXU.html,,"Mombasa, Bamburi, Mtambo, 20/05",,Newly-Built,1,Mohamed Sheikh,3 m on Jiji,"Brand new 1 bedroom flat. 
Very spacious in a nice area. 
Parking is included and 24/7 security including cctv.
Feel free to view at anytime"
"4bdrm House in Iguta Paradise, Kiambu CBD for rent",325000,per month,"Kiambu / Kiambu , Kiambu CBD",600,4,5,Unfurnished,Owner,6256917,False,True,active,/kiambu-cbd/houses-apartments-for-rent/4bdrm-house-in-iguta-paradise-kiambu-cbd-for-rent-oAEJCelUDHF7LAJMUHqNbddp.html,,"Kiambu, Kiambu / Kiambu , Kiambu CBD, 20/05",Iguta paradise,Newly-Built,5,Retina Asfaw,3 m on Jiji,The house is located in Iguta paradise estate... secured
1bdrm Apartment in Kilimani for rent,45000,per month,"Nairobi, Kilimani",70,1,1,Unfurnished,,3885477,False,True,active,/kilimani/houses-apartments-for-rent/1bdrm-apartment-in-kilimani-for-rent-7Fmzwm5YONUn35v3vfkFl5L9.html,,"Nairobi, Kilimani, 13/05",Kilimani,Old,1,Larry Undusu,3 y 7 m on Jiji,"Spacious 1 Bedroom Apartment For Rent
45K/ MONTH 
It is a spacious 1-bedroom apartment that is conveniently located in Kilimani. The apartment is well lit with natural light from the Balcony and large windows. The compound is well secured, there is backup generator and borehole.
Property Key Features
Ensuite
spacious
Lots of natural light
Balcony
back up generator
Borehole
Easy access to Yaya centre, Ngong road,Coptic Hospital
5 minutes drive to French school, Kenyatta Hospital
Property Location
It is conveniently located in Kilimani
Shopping Mall
This apartment is in close proximity to these modern shopping malls with supermarkets, restaurants, clothing stores and recreational areas including Yaya centre, Prestige mall and many more."
"2bdrm Block of Flats in E-Squared Flats, Witeithie for rent",14000,per month,"Kiambu, Witeithie",90,2,1,Unfurnished,,2418869,False,True,active,/witeithie/houses-apartments-for-rent/2bdrm-block-of-flats-in-e-squared-flats-witeithie-for-rent-aN9fyLU2Z1uWpgXRs1TJMwia.html,,"Kiambu, Witeithie, 13/05",E-Squared Flats,Newly-Built,1,David Kuria,5 y 2 m on Jiji,"E-Squared Flats are located in Witeithie opposite Mang'u High School (about 1km from Thika Highway). We have both 1 bedroomed flats and 2 bedroomed flats. The 1BR goes for Ksh 9,000 and the 2BR for Ksh. 14,000. Each flat has a balcony, spacious kitchen and sitting area. The bedrooms are very spacious and well lit. Water is available all the time. Each flat has its own metered power connection (token metered)."
"1bdrm Apartment in Kingeero, Lower Kabete for rent",18000,per month,"Westlands, Lower Kabete",1000,1,1,Unfurnished,,4662527,False,True,active,/lower-kabete/houses-apartments-for-rent/1bdrm-apartment-in-kingeero-lower-kabete-for-rent-iBcf63PQp1phjYKYNI9rR8h6.html,,"Nairobi, Westlands, Lower Kabete, 13/05",Kingeero,Fairly Used,,Matta Homes,2 y 8 m on Jiji,"Beautiful and spacious one bedroom unit located in Lower Kabete, Kingeero touching the highway (western bypass) This unit comes with a clean well maintained compound, parking, security, water and a private balcony. Caretaker on ground 24/7. Children friendly. Call for more info and... FIND A HOME WITH US! WE ALSO OFFER PROFESSIONAL MOVERS SERVICES"
1bdrm Bedsitter in Kinoo for rent,6000,per month,"Kikuyu, Kinoo",10,1,1,Unfurnished,,2033699,False,True,active,/kinoo/houses-apartments-for-rent/1bdrm-bedsitter-in-kinoo-for-rent-cigHoa4GnkWt4u8wE5lhgMD8.html,,"Kiambu, Kikuyu, Kinoo, 13/05",,Renovated,,Maina Kiruri,5 y 10 m on Jiji,"Recently renovated. Self Contained. Studio Apartments. With in-door Toilet and Bathroom. On Waiyaki Way 87... Borehole, Parking, touching the highway."
"2bdrm Apartment in Othaya Road, Kileleshwa for rent",80000,per month,"Nairobi, Kileleshwa",98,2,2,Unfurnished,Agent,1463724,False,True,active,/kileleshwa/houses-apartments-for-rent/2bdrm-apartment-in-othaya-road-kileleshwa-for-rent-oTkzhIVkzbVtGw7NAC4DUZnP.html,,"Nairobi, Kileleshwa, 13/05",Othaya road,Fairly Used,2,George Odhiambo,6 y 1 m on Jiji,"Executive 2 bedrooms apartment, master bedroom is ensuite, balcony, lift, generator, gym and a borehole."
2bdrm Apartment in Riverside Drive for rent,90000,per month,"Thika, Riverside Estate",110,2,2,Unfurnished,Agent,1463724,False,True,active,/riverside-estate/houses-apartments-for-rent/2bdrm-apartment-in-riverside-drive-for-rent-gn7Pq6mX1JiUMm1f4elf1B8H.html,,"Kiambu, Thika, Riverside Estate, 13/05",Riverside drive,Renovated,2,George Odhiambo,6 y 1 m on Jiji,"Spacious 2 bedrooms apartment, all bedrooms are ensuite, nice balcony with good view of the nicely maintained compound, swimming pool and enough parking slot."
"Furnished 2bdrm Apartment in White House, KITI Area for rent",60000,per month,"Nakuru Town East, KITI Area",150,2,2,Furnished,,2328369,False,True,active,/kiti-area/houses-apartments-for-rent/furnished-2bdrm-apartment-in-white-house-kiti-area-for-rent-8w9JgEJwJewe1ciaLDmwLmXN.html,,"Nakuru, Nakuru Town East, KITI Area, 13/05",White house,Newly-Built,,Kelvin Maina,5 y 3 m on Jiji,Air bnb in Whitehouse
